text,diagnosis
 points,patient
 oh  no  no  no  no  no  no  no  no  no  no  no hand,patient
 finger,patient
points,patient
Cathy ,patient
head,patient
points,patient
 I know ges,patient
 yes raises,patient
oh njou ,patient
kisses hugs laughs ,patient
oh  yes  I know ,patient
I know  I know  I know ,patient
ah tongue,patient
I  n ah tongue,patient
yes  whew wipes,patient
okay ,patient
um  bread  ges,patient
ges,patient
and um uh k k jelly ges,patient
and  and uh  butter ,patient
yes I know ges,patient
and  ,patient
sighs I know hand,patient
um butter and ges,patient
sighs finger,patient
I know ges,patient
yeah ,patient
okay ges,patient
and ges,patient
and ges,patient
 okay ,patient
okay ,patient
aʊsu ,patient
comb ,patient
dus no  no ,patient
dʌsɚbrʌu ,patient
no I know ,patient
ges,patient
tuspeɪstsn ,patient
yes  yes ,patient
octopus ,patient
pɛntʃu ,patient
volcano ,patient
k uh k ges okay ,patient
yes  I know ges,patient
yes  I know ,patient
ges,patient
ah no ,patient
ges yes  yes ,patient
yes  laughs I know  I know ,patient
yeah  I know ,patient
bisɚu ,patient
beaver ,patient
yes  yes  INV,patient
oh   yes ,patient
yes ,patient
okay ,patient
kæfɚn ,patient
no ,patient
um um  oh damn ,patient
laughs INV,patient
doctor  yes ,patient
doctor um ,patient
yes  I know ,patient
ges,patient
um I don't know ,patient
oh  yes  yes  yes  yes ,patient
dɛsəbɛstu ,patient
yes  INV,patient
yeah ,patient
how about this one ,patient
ɑkɝnɚnu ,patient
yeah ,patient
yeah okay ,patient
oh_god ,patient
ges,patient
ges,patient
I don't know ,patient
how_about PAR,patient
yes s um ,patient
oh s ,patient
laughs s sɛfʌsu ,patient
I don't know ,patient
yeah I  I dunno ,patient
art ,patient
pen ,patient
 and um  oh ,patient
pal ,patient
oh ,patient
